,population,region,page,country,revision_id,article_quality_est
7821,329878000.0,NORTHERN AMERICA,Barbour family,United States,746818554,Start
7822,329878000.0,NORTHERN AMERICA,John H. Crockett,United States,746922350,Stub
7823,329878000.0,NORTHERN AMERICA,Walter Shelley,United States,747271200,Stub
7824,329878000.0,NORTHERN AMERICA,Smoot–Rowlett family,United States,747317075,Start
7825,329878000.0,NORTHERN AMERICA,John N. Hagan,United States,747355227,Stub
7826,329878000.0,NORTHERN AMERICA,Thomas Rhea,United States,747758944,GA
7827,329878000.0,NORTHERN AMERICA,"William H. Jeffreys, Jr.",United States,747774517,Stub
7828,329878000.0,NORTHERN AMERICA,King political family,United States,747982481,Start
7829,329878000.0,NORTHERN AMERICA,Waterman family,United States,747982801,Start
7830,329878000.0,NORTHERN AMERICA,Henry Loucks,United States,748071357,Stub
7831,329878000.0,NORTHERN AMERICA,George Graham (soldier),United States,748841745,Start
7832,329878000.0,NORTHERN AMERICA,William Arnold Carter,United States,748865498,Stub
7833,329878000.0,NORTHERN AMERICA,"Politics of Dayton, Ohio",United States,749469278,C
7834,329878000.0,NORTHERN AMERICA,John McDowell (Pennsylvania),United States,750025676,Stub
7835,329878000.0,NORTHERN AMERICA,Susan Bitter Smith,United States,750924529,C
7836,329878000.0,NORTHERN AMERICA,Kenyon E. Giese,United States,751022785,Stub
7837,329878000.0,NORTHERN AMERICA,Armistead Thomson Mason,United States,751647695,C
7838,329878000.0,NORTHERN AMERICA,Albert Frink,United States,752305258,Start
7839,329878000.0,NORTHERN AMERICA,Gentry Collins,United States,752331337,Stub
7840,329878000.0,NORTHERN AMERICA,Louis Cardis,United States,752496450,Stub
7841,329878000.0,NORTHERN AMERICA,Charley Lockhart,United States,753684222,Stub
7842,329878000.0,NORTHERN AMERICA,Thomas Johnson (Kansas politician),United States,753811222,Stub
7843,329878000.0,NORTHERN AMERICA,Benjamin Long,United States,753827439,Start
7844,329878000.0,NORTHERN AMERICA,Rudy Lozano,United States,754080467,Start
7845,329878000.0,NORTHERN AMERICA,Robert P. Lamont,United States,754478142,Start
7846,329878000.0,NORTHERN AMERICA,Frank Harris Hitchcock,United States,754478861,Start
7847,329878000.0,NORTHERN AMERICA,Robert Murphy Mayo,United States,754865150,Start
7848,329878000.0,NORTHERN AMERICA,Lee–Hamblin family,United States,755758078,Start
7849,329878000.0,NORTHERN AMERICA,Henry Wharton Conway,United States,755782930,Start
7850,329878000.0,NORTHERN AMERICA,Phil Reitinger,United States,755866300,Start
7851,329878000.0,NORTHERN AMERICA,Eliseo Alcon,United States,756170846,Start
7852,329878000.0,NORTHERN AMERICA,Robert Brown (Georgia politician),United States,756392850,Stub
7853,329878000.0,NORTHERN AMERICA,Christine Tartaglione,United States,756788897,C
7854,329878000.0,NORTHERN AMERICA,Milo Bloom,United States,757065414,Start
7855,329878000.0,NORTHERN AMERICA,Wretha Hanson,United States,757338650,Stub
7856,329878000.0,NORTHERN AMERICA,"Russell G. Lloyd, Sr.",United States,757645912,Start
7857,329878000.0,NORTHERN AMERICA,Tom Maidhc O'Flaherty,United States,758192183,Start
7858,329878000.0,NORTHERN AMERICA,Augustus Stoner Decker,United States,758192992,Stub
7859,329878000.0,NORTHERN AMERICA,John Kerr (US politician),United States,758373224,Stub
7860,329878000.0,NORTHERN AMERICA,William Arden Maury,United States,759413795,Stub
7861,329878000.0,NORTHERN AMERICA,Mary Kim Titla,United States,759815715,Start
7862,329878000.0,NORTHERN AMERICA,Barby Wells,United States,759978791,Stub
7863,329878000.0,NORTHERN AMERICA,Sylvanus Lowry,United States,760109296,Start
7864,329878000.0,NORTHERN AMERICA,John Huyler,United States,760386151,Start
7865,329878000.0,NORTHERN AMERICA,Larry Clapp,United States,761126708,Start
7866,329878000.0,NORTHERN AMERICA,Abram Irvin McDowell,United States,761157551,Start
7867,329878000.0,NORTHERN AMERICA,Warren Jenkins,United States,761332661,Stub
7868,329878000.0,NORTHERN AMERICA,Claiborne-Dallas-Boggs family,United States,761403440,Start
7869,329878000.0,NORTHERN AMERICA,Middleton-Rutledge-Pinckney family,United States,761413282,Start
7870,329878000.0,NORTHERN AMERICA,Scranton family,United States,761415640,Stub
7871,329878000.0,NORTHERN AMERICA,James C. Webb,United States,762042495,Stub
7872,329878000.0,NORTHERN AMERICA,George A. Waggaman,United States,762380926,Start
7873,329878000.0,NORTHERN AMERICA,Edward Winn,United States,762851362,Stub
7874,329878000.0,NORTHERN AMERICA,List of Latino Democrats,United States,763016935,C
7875,329878000.0,NORTHERN AMERICA,Doug Sosnik,United States,763071951,Stub
7876,329878000.0,NORTHERN AMERICA,Rebecca Gernhardt Cox,United States,763079820,Start
7877,329878000.0,NORTHERN AMERICA,William S. Derrick,United States,763224977,Stub
7878,329878000.0,NORTHERN AMERICA,John A. Wilson (politician),United States,763298140,Start
7879,329878000.0,NORTHERN AMERICA,Desson Thomson,United States,763464659,Stub
7880,329878000.0,NORTHERN AMERICA,Peter Tarnoff,United States,763538400,Start
7882,329878000.0,NORTHERN AMERICA,Anthony M. Frank,United States,763798609,Stub
7883,329878000.0,NORTHERN AMERICA,Matthew A. Dunn,United States,763883951,Start
7884,329878000.0,NORTHERN AMERICA,Kristie Canegallo,United States,763903832,Stub
7885,329878000.0,NORTHERN AMERICA,Charles H. Voorhis,United States,763964325,Start
7886,329878000.0,NORTHERN AMERICA,Charles Tyroler II,United States,763966332,Stub
7887,329878000.0,NORTHERN AMERICA,Chris Cole (politician),United States,763970153,C
7888,329878000.0,NORTHERN AMERICA,Gerald A. Reynolds,United States,764107941,Start
7889,329878000.0,NORTHERN AMERICA,Edward Follansbee Noyes,United States,764146217,Start
7890,329878000.0,NORTHERN AMERICA,Eugene Fubini,United States,764159230,Stub
7891,329878000.0,NORTHERN AMERICA,Frelinghuysen family,United States,764308890,Start
7892,329878000.0,NORTHERN AMERICA,George P. Lawrence,United States,764318631,C
7893,329878000.0,NORTHERN AMERICA,Jacob Haussling,United States,764505686,Stub
7894,329878000.0,NORTHERN AMERICA,Leonard Staisey,United States,764598614,Stub
7895,329878000.0,NORTHERN AMERICA,Thomas K. Harris,United States,764770780,Start
7896,329878000.0,NORTHERN AMERICA,George Greer,United States,764793602,Start
7897,329878000.0,NORTHERN AMERICA,Michael J. Matthews,United States,764834687,C
7898,329878000.0,NORTHERN AMERICA,Michael J. Ryan (Philadelphia politician),United States,764834692,Stub
7899,329878000.0,NORTHERN AMERICA,Albert J. Pullen,United States,764836516,Start
7900,329878000.0,NORTHERN AMERICA,Peter Salentine,United States,765078510,Stub
7901,329878000.0,NORTHERN AMERICA,Gregory Lorjuste,United States,765107720,Stub
7902,329878000.0,NORTHERN AMERICA,Frank L. Shaw,United States,765121702,B
7903,329878000.0,NORTHERN AMERICA,Stephen Higgins,United States,765217334,Stub
7904,329878000.0,NORTHERN AMERICA,Bill Bryant (politician),United States,765251396,Start
7905,329878000.0,NORTHERN AMERICA,Thorn Lord,United States,765260317,Start
7906,329878000.0,NORTHERN AMERICA,Robert Snyder (civil servant),United States,765501465,Stub
7907,329878000.0,NORTHERN AMERICA,Thomas Hill Moore,United States,765666056,Stub
7908,329878000.0,NORTHERN AMERICA,George L. Rives,United States,765757279,Start
7909,329878000.0,NORTHERN AMERICA,James William Marshall,United States,765795179,C
7910,329878000.0,NORTHERN AMERICA,Suzanne Pharr,United States,766141386,Stub
7911,329878000.0,NORTHERN AMERICA,Colin R. McMillan,United States,766205249,Start
7912,329878000.0,NORTHERN AMERICA,Jill Alper,United States,766275439,C
7913,329878000.0,NORTHERN AMERICA,Carnahan family,United States,766870659,Stub
7914,329878000.0,NORTHERN AMERICA,Ralph Justice,United States,766921180,Stub
7915,329878000.0,NORTHERN AMERICA,Hale Johnson,United States,766930428,Start
7916,329878000.0,NORTHERN AMERICA,Ford family (Memphis),United States,767010739,Start
7917,329878000.0,NORTHERN AMERICA,Edwards–Lincoln–Porter family,United States,767099817,Start
7918,329878000.0,NORTHERN AMERICA,Clifford M. Hardin,United States,767153908,Start
7919,329878000.0,NORTHERN AMERICA,Stephen Ostroff,United States,767384237,Stub
7920,329878000.0,NORTHERN AMERICA,Women & Politics Institute,United States,767842868,Start
7921,329878000.0,NORTHERN AMERICA,Symington family (United States),United States,767999364,Start
7922,329878000.0,NORTHERN AMERICA,Justin Holland (politician),United States,768181435,Start
7923,329878000.0,NORTHERN AMERICA,The Family (Arkansas politics),United States,768192129,C
7924,329878000.0,NORTHERN AMERICA,Weld family,United States,768203069,C
7925,329878000.0,NORTHERN AMERICA,Jennifer Arndt,United States,768238652,Stub
7926,329878000.0,NORTHERN AMERICA,Thomas McKee Bayne,United States,768959494,Start
7927,329878000.0,NORTHERN AMERICA,William Couch,United States,769460156,C
7928,329878000.0,NORTHERN AMERICA,Lezlee Westine,United States,769685746,Start
7929,329878000.0,NORTHERN AMERICA,Janet J. McCoy,United States,769717451,Stub
7930,329878000.0,NORTHERN AMERICA,Julia Lathrop,United States,769882854,C
7931,329878000.0,NORTHERN AMERICA,E. T. Klassen,United States,770169625,Stub
7932,329878000.0,NORTHERN AMERICA,Oscar Hernandez (politician),United States,770535786,Stub
7933,329878000.0,NORTHERN AMERICA,Joseph L. White,United States,770818162,Start
7934,329878000.0,NORTHERN AMERICA,John A. Treutlen,United States,770818410,C
7935,329878000.0,NORTHERN AMERICA,List of Asian Pacific American Democrats,United States,771190539,Start
7936,329878000.0,NORTHERN AMERICA,Fendall family,United States,771208266,Start
7937,329878000.0,NORTHERN AMERICA,Christopher Tompkins,United States,771270676,Stub
7938,329878000.0,NORTHERN AMERICA,Ronnie Eldridge,United States,771538072,Start
7939,329878000.0,NORTHERN AMERICA,Gerald Washington,United States,771848421,Start
7940,329878000.0,NORTHERN AMERICA,John Milton Elliott,United States,771976618,Start
7941,329878000.0,NORTHERN AMERICA,Woodworth political family,United States,772068379,Start
7943,329878000.0,NORTHERN AMERICA,Felt family,United States,772447886,Stub
7945,329878000.0,NORTHERN AMERICA,John W. Stephens,United States,772656152,C
7946,329878000.0,NORTHERN AMERICA,J. Edward Addicks,United States,772683503,C
7947,329878000.0,NORTHERN AMERICA,Scott Simon (politician),United States,773508072,Start
7948,329878000.0,NORTHERN AMERICA,Robert Mahoney,United States,773527170,Stub
7949,329878000.0,NORTHERN AMERICA,Harry Minto,United States,773709753,Start
7950,329878000.0,NORTHERN AMERICA,David Weintraub (official),United States,773780592,Stub
7951,329878000.0,NORTHERN AMERICA,Floyd Parker,United States,773844532,Stub
7952,329878000.0,NORTHERN AMERICA,Tom Hoefling,United States,773888711,Start
7953,329878000.0,NORTHERN AMERICA,Howard Bayless,United States,773981645,Start
7954,329878000.0,NORTHERN AMERICA,La Follette family,United States,774389738,Start
7955,329878000.0,NORTHERN AMERICA,Arthur W. Aleshire,United States,774810780,Stub
7956,329878000.0,NORTHERN AMERICA,Roland Kotani,United States,775182017,Stub
7957,329878000.0,NORTHERN AMERICA,Edward Dexter Holbrook,United States,775528400,Start
7958,329878000.0,NORTHERN AMERICA,Robert Potter (U.S. politician),United States,775561860,Start
7959,329878000.0,NORTHERN AMERICA,James Blair (South Carolina),United States,775607049,Start
7960,329878000.0,NORTHERN AMERICA,Goelet family,United States,775611464,Start
7961,329878000.0,NORTHERN AMERICA,Thomas Haughey,United States,775622366,Start
7962,329878000.0,NORTHERN AMERICA,John M. Pinckney,United States,775633638,Start
7963,329878000.0,NORTHERN AMERICA,Robert Adams Jr.,United States,775633737,Start
7964,329878000.0,NORTHERN AMERICA,Samuel Austin Kendall,United States,775677313,Start
7965,329878000.0,NORTHERN AMERICA,Lester R. Rice-Wray,United States,776320032,C
7966,329878000.0,NORTHERN AMERICA,Stevenson family,United States,776966683,Stub
7967,329878000.0,NORTHERN AMERICA,John Fontaine,United States,777011861,Start
7968,329878000.0,NORTHERN AMERICA,John Korsmo,United States,777094923,C
7969,329878000.0,NORTHERN AMERICA,Boyd Petersen,United States,777119810,C
7970,329878000.0,NORTHERN AMERICA,Joshua Barton,United States,777572827,Start
7971,329878000.0,NORTHERN AMERICA,Julius Katz,United States,777800598,Stub
7972,329878000.0,NORTHERN AMERICA,Ruth Bennett,United States,777885675,C
7973,329878000.0,NORTHERN AMERICA,Saltonstall family,United States,777936571,Start
7974,329878000.0,NORTHERN AMERICA,Wiley Thompson,United States,778091327,Start
7976,329878000.0,NORTHERN AMERICA,Tommy Burks,United States,778457323,Start
7977,329878000.0,NORTHERN AMERICA,Denis Law (politician),United States,778558541,Stub
7978,329878000.0,NORTHERN AMERICA,Ken Harris (politician),United States,778605534,C
7979,329878000.0,NORTHERN AMERICA,Craig Clemmensen,United States,778760478,Stub
7980,329878000.0,NORTHERN AMERICA,George Sidney Marshall,United States,778766300,Stub
7981,329878000.0,NORTHERN AMERICA,Philip H. Bruck,United States,778914019,Stub
7982,329878000.0,NORTHERN AMERICA,Smithson E. Wright,United States,778929090,Stub
7983,329878000.0,NORTHERN AMERICA,Steve Callaway,United States,778931047,Start
7984,329878000.0,NORTHERN AMERICA,Watson F. Hammond,United States,778938063,Stub
7985,329878000.0,NORTHERN AMERICA,Charles Coleman (politician),United States,778942983,Stub
7986,329878000.0,NORTHERN AMERICA,Edwin M. Wright,United States,779075337,Stub
7987,329878000.0,NORTHERN AMERICA,Henry Clay Payne,United States,779363419,Start
7988,329878000.0,NORTHERN AMERICA,Sho Dozono,United States,779483460,C
7989,329878000.0,NORTHERN AMERICA,Gary Batton,United States,779541971,Start
7990,329878000.0,NORTHERN AMERICA,Richard A. Flintrop,United States,779728335,Stub
7991,329878000.0,NORTHERN AMERICA,Gary Howell (Michigan politician),United States,779728355,Stub
7992,329878000.0,NORTHERN AMERICA,William D. Blanks,United States,779761013,Stub
7993,329878000.0,NORTHERN AMERICA,H. Dunlop Dawbarn,United States,779770665,Start
7994,329878000.0,NORTHERN AMERICA,Howell C. Featherston,United States,779881050,Stub
7995,329878000.0,NORTHERN AMERICA,Ralph Wilcox,United States,780112259,B
7996,329878000.0,NORTHERN AMERICA,Kevin Lembo,United States,780129399,Start
7997,329878000.0,NORTHERN AMERICA,Longworth family,United States,780131016,Start
7998,329878000.0,NORTHERN AMERICA,Herbert Charles Sanborn,United States,780162625,GA
7999,329878000.0,NORTHERN AMERICA,Milton Rice Polland,United States,780245135,Start
8000,329878000.0,NORTHERN AMERICA,Charlotte Hallmark,United States,780295965,Stub
8001,329878000.0,NORTHERN AMERICA,John Kivela,United States,780449351,Stub
8002,329878000.0,NORTHERN AMERICA,Charles E. Potter,United States,780723400,Start
8003,329878000.0,NORTHERN AMERICA,Old Tassel,United States,781114162,Start
8004,329878000.0,NORTHERN AMERICA,William Oswald Mills,United States,781163541,Start
8005,329878000.0,NORTHERN AMERICA,Douglas Hemphill Elliott,United States,781166945,Start
8006,329878000.0,NORTHERN AMERICA,Driggs family,United States,781191973,Start
8007,329878000.0,NORTHERN AMERICA,John A. Elston,United States,781222627,Start
8008,329878000.0,NORTHERN AMERICA,Albert G. Schmedeman,United States,781366957,Start
8009,329878000.0,NORTHERN AMERICA,Karl Weidel,United States,781384498,Start
8010,329878000.0,NORTHERN AMERICA,Edward Longstreet Bodin,United States,781884186,Start
8011,329878000.0,NORTHERN AMERICA,Charles C. P. Arndt,United States,781933847,Stub
8012,329878000.0,NORTHERN AMERICA,E. H. Crump,United States,782491016,C
8013,329878000.0,NORTHERN AMERICA,Ken Clark (politician),United States,782499025,Stub
8014,329878000.0,NORTHERN AMERICA,Alexander P. Crittenden,United States,782584155,Start
8015,329878000.0,NORTHERN AMERICA,Pedro Agulto Tenorio,United States,782898594,Start
8016,329878000.0,NORTHERN AMERICA,Joan Jett Blakk,United States,782924806,Start
8017,329878000.0,NORTHERN AMERICA,Christopher Augustine Buckley,United States,783072997,Start
8018,329878000.0,NORTHERN AMERICA,Kristen Cox,United States,783165483,Start
8019,329878000.0,NORTHERN AMERICA,Lupe Valdez,United States,783269147,C
8020,329878000.0,NORTHERN AMERICA,José Francisco Chaves,United States,783280325,C
8021,329878000.0,NORTHERN AMERICA,Margaret D. Tutwiler,United States,783419710,Start
8022,329878000.0,NORTHERN AMERICA,Mari Maseng Will,United States,783439515,Start
8023,329878000.0,NORTHERN AMERICA,Deborah McFadden,United States,783479486,Start
8024,329878000.0,NORTHERN AMERICA,Torrey Westrom,United States,783489667,Start
8025,329878000.0,NORTHERN AMERICA,Mark Dudzic,United States,783579413,Stub
8026,329878000.0,NORTHERN AMERICA,Mark Sanchez (politician),United States,783612516,C
8027,329878000.0,NORTHERN AMERICA,Paul Babeu,United States,783821571,GA
8028,329878000.0,NORTHERN AMERICA,Tony Miller (California),United States,784138992,Start
8029,329878000.0,NORTHERN AMERICA,Barbara Boggs Sigmund,United States,784238885,Start
8030,329878000.0,NORTHERN AMERICA,Edward C. Krause,United States,784341891,Stub
8031,329878000.0,NORTHERN AMERICA,Melissa Helmbrecht,United States,784404386,C
8032,329878000.0,NORTHERN AMERICA,Alfred R. Lea,United States,784534150,Stub
8033,329878000.0,NORTHERN AMERICA,Felix Grundy McConnell,United States,784549737,Start
8034,329878000.0,NORTHERN AMERICA,Davis political family,United States,784552501,B
8035,329878000.0,NORTHERN AMERICA,Fish family,United States,784689730,C
8036,329878000.0,NORTHERN AMERICA,Jack Williams (American politician),United States,784763652,GA
8037,329878000.0,NORTHERN AMERICA,Mike Swoboda,United States,785078831,Start
8038,329878000.0,NORTHERN AMERICA,Deirdre Griswold,United States,785282540,Stub
8039,329878000.0,NORTHERN AMERICA,Teresa Gutierrez,United States,785321223,Stub
8040,329878000.0,NORTHERN AMERICA,Reino A. Perala,United States,785450274,Stub
8041,329878000.0,NORTHERN AMERICA,Henry J. Tasca,United States,785593317,Stub
8042,329878000.0,NORTHERN AMERICA,Thomas D. Schall,United States,785838448,Start
8043,329878000.0,NORTHERN AMERICA,Michael V. Lee,United States,785884411,Stub
8044,329878000.0,NORTHERN AMERICA,John Morse (US politician),United States,785976706,B
8045,329878000.0,NORTHERN AMERICA,Stephen Watt,United States,786014383,Start
8046,329878000.0,NORTHERN AMERICA,Van H. Wanggaard,United States,786018917,Start
8047,329878000.0,NORTHERN AMERICA,Dan McConchie,United States,786110207,C
8048,329878000.0,NORTHERN AMERICA,George McGovern in popular culture,United States,786447819,Start
8049,329878000.0,NORTHERN AMERICA,David H. Locke,United States,786506579,Stub
8050,329878000.0,NORTHERN AMERICA,List of Latino Republicans,United States,786507820,C
8051,329878000.0,NORTHERN AMERICA,Frederic Jesup Stimson,United States,786507898,Stub
8052,329878000.0,NORTHERN AMERICA,Frank N. Costa,United States,786513823,Start
8053,329878000.0,NORTHERN AMERICA,J. Quinn Brisben,United States,786547471,C
8054,329878000.0,NORTHERN AMERICA,Ron Galperin,United States,786972205,C
8055,329878000.0,NORTHERN AMERICA,List of American professional sports figures who held elective office,United States,787008529,Start
8056,329878000.0,NORTHERN AMERICA,"Thomas ""Bud"" Brady",United States,787014919,C
8057,329878000.0,NORTHERN AMERICA,Henry Cooper (U.S. Senator),United States,787194577,Start
8058,329878000.0,NORTHERN AMERICA,Jacob L. Martin,United States,787244101,Stub
8059,329878000.0,NORTHERN AMERICA,Andrew O'Brien (politician),United States,787279291,Start
8060,329878000.0,NORTHERN AMERICA,Juan Hernandez (political advisor),United States,787332100,Start
8061,329878000.0,NORTHERN AMERICA,Nancy Halliday Ely-Raphel,United States,787352545,Start
8062,329878000.0,NORTHERN AMERICA,Richard M. Moose,United States,787366120,Stub
8063,329878000.0,NORTHERN AMERICA,Thomas T. Riley,United States,787378692,Start
8064,329878000.0,NORTHERN AMERICA,Albert Patterson,United States,787496972,C
8065,329878000.0,NORTHERN AMERICA,Mary Previte,United States,787551762,Start
8066,329878000.0,NORTHERN AMERICA,Jessica Upshaw,United States,787834595,Stub
8067,329878000.0,NORTHERN AMERICA,John P. Slough,United States,787864260,C
8068,329878000.0,NORTHERN AMERICA,List of chairpersons of the College Republicans,United States,788278977,Start
8069,329878000.0,NORTHERN AMERICA,Dean Watkins,United States,788291574,Stub
8070,329878000.0,NORTHERN AMERICA,Tim Rieser,United States,788375638,Start
8071,329878000.0,NORTHERN AMERICA,Sam Kooiker,United States,788378814,GA
8072,329878000.0,NORTHERN AMERICA,Tommy Tanaka,United States,788439272,Start
8073,329878000.0,NORTHERN AMERICA,Steuart family,United States,788471046,B
8074,329878000.0,NORTHERN AMERICA,Tom Pendergast,United States,788533743,C
8075,329878000.0,NORTHERN AMERICA,Almon W. Babbitt,United States,788635538,C
8076,329878000.0,NORTHERN AMERICA,Wentworth family,United States,788945328,B
8077,329878000.0,NORTHERN AMERICA,Angela Giron,United States,789196362,C
8078,329878000.0,NORTHERN AMERICA,Ernest Morrell,United States,789215364,C
8079,329878000.0,NORTHERN AMERICA,Rick Romley,United States,789379900,Start
8080,329878000.0,NORTHERN AMERICA,Patrick F. McDonough,United States,789394274,Stub
8081,329878000.0,NORTHERN AMERICA,William Goebel,United States,789485309,GA
8082,329878000.0,NORTHERN AMERICA,Joseph B. Keenan,United States,789712434,Stub
8084,329878000.0,NORTHERN AMERICA,Woodrow Stanley,United States,789833501,Start
8085,329878000.0,NORTHERN AMERICA,Frank B. Brandegee,United States,789907556,C
8086,329878000.0,NORTHERN AMERICA,Levi Tillemann,United States,789943338,C
8087,329878000.0,NORTHERN AMERICA,Steven Engel,United States,789966772,Stub
8088,329878000.0,NORTHERN AMERICA,Pratt family,United States,790080674,GA
8089,329878000.0,NORTHERN AMERICA,Rusty Kidd,United States,790113228,Stub
8090,329878000.0,NORTHERN AMERICA,Brian Sullivan (district attorney),United States,790150115,Start
8091,329878000.0,NORTHERN AMERICA,Anna M. Rosenberg,United States,790272716,Start
8092,329878000.0,NORTHERN AMERICA,John S.R. Shad,United States,790278527,Stub
8093,329878000.0,NORTHERN AMERICA,Josiah Henry Combs,United States,790358159,C
8094,329878000.0,NORTHERN AMERICA,Neal Foster,United States,790519006,Stub
8095,329878000.0,NORTHERN AMERICA,Richard Foster (Alaska politician),United States,790519084,Start
8096,329878000.0,NORTHERN AMERICA,Albert Kookesh,United States,790519785,Start
8097,329878000.0,NORTHERN AMERICA,Benjamin Nageak,United States,790521491,Start
8098,329878000.0,NORTHERN AMERICA,Donny Olson,United States,790521557,Start
8099,329878000.0,NORTHERN AMERICA,Woodie Salmon,United States,790522733,Start
8100,329878000.0,NORTHERN AMERICA,Dean Westlake,United States,790523186,Stub
8101,329878000.0,NORTHERN AMERICA,George J. Karb,United States,790535957,Start
8102,329878000.0,NORTHERN AMERICA,Joseph Wayne Mercer,United States,790555177,Stub
8103,329878000.0,NORTHERN AMERICA,Elijah Gates,United States,790562453,Start
8104,329878000.0,NORTHERN AMERICA,Margarethe Cammermeyer,United States,790568079,Start
8105,329878000.0,NORTHERN AMERICA,Darci Vetter,United States,790580372,Start
8106,329878000.0,NORTHERN AMERICA,William H. Brawley,United States,790710255,Start
8107,329878000.0,NORTHERN AMERICA,Thomas C. Hindman,United States,790747992,FA
8108,329878000.0,NORTHERN AMERICA,William B. Slaughter,United States,790748697,Start
8109,329878000.0,NORTHERN AMERICA,John Hicklin Hall,United States,790752591,B
8110,329878000.0,NORTHERN AMERICA,Audrey P. Beck,United States,790854428,Stub
8111,329878000.0,NORTHERN AMERICA,Beecher family,United States,790929395,C
8112,329878000.0,NORTHERN AMERICA,Louis Carpenter (judge),United States,790975446,Start
8113,329878000.0,NORTHERN AMERICA,Julien Gunn,United States,791396847,Stub
8115,329878000.0,NORTHERN AMERICA,Bill Gwatney,United States,791431553,Start
8116,329878000.0,NORTHERN AMERICA,A. A. Ames,United States,791732995,C
8117,329878000.0,NORTHERN AMERICA,Bobby Carter,United States,791815119,Start
8119,329878000.0,NORTHERN AMERICA,John Sandy,United States,791962485,Start
8120,329878000.0,NORTHERN AMERICA,List of Italian-American politicians by state,United States,792015412,B
8121,329878000.0,NORTHERN AMERICA,Nancy Lord,United States,792120129,Start
8122,329878000.0,NORTHERN AMERICA,Spencer Darwin Pettis,United States,792301200,C
8123,329878000.0,NORTHERN AMERICA,Mary Garrett Hay,United States,792504448,C
8124,329878000.0,NORTHERN AMERICA,Anita Lee Blair,United States,792517818,C
8125,329878000.0,NORTHERN AMERICA,Mike O'Callaghan,United States,792531046,C
8126,329878000.0,NORTHERN AMERICA,John Brooks (mayor),United States,792620625,Stub
8127,329878000.0,NORTHERN AMERICA,Delmas H. Nucker,United States,792667220,Stub
8129,329878000.0,NORTHERN AMERICA,Harry E. Claiborne,United States,792997376,FA
8130,329878000.0,NORTHERN AMERICA,Cannon family,United States,793042940,GA
8131,329878000.0,NORTHERN AMERICA,John F. Smulski,United States,793092275,Stub
8132,329878000.0,NORTHERN AMERICA,Carlos Álvarez (mayor),United States,793186778,C
8133,329878000.0,NORTHERN AMERICA,Price Daniel Jr.,United States,793264615,C
8134,329878000.0,NORTHERN AMERICA,Charles Lucas (Missouri),United States,793509733,Start
8135,329878000.0,NORTHERN AMERICA,Bo Williams,United States,793668525,Start
8136,329878000.0,NORTHERN AMERICA,Charles R. Brayton,United States,793698226,C
8137,329878000.0,NORTHERN AMERICA,Edward Gilbert,United States,793780837,Start
8138,329878000.0,NORTHERN AMERICA,Gerard Robinson,United States,793825081,Stub
8139,329878000.0,NORTHERN AMERICA,"Tom J. Bordonaro, Jr.",United States,793909337,Stub
8140,329878000.0,NORTHERN AMERICA,Robert McLane,United States,793913490,C
8141,329878000.0,NORTHERN AMERICA,Nicholas Fish II,United States,793920567,Start
8142,329878000.0,NORTHERN AMERICA,Nelson G. Gross,United States,793920627,C
8143,329878000.0,NORTHERN AMERICA,Roberto Arango,United States,793973758,C
8144,329878000.0,NORTHERN AMERICA,Emperor Brim,United States,794081016,Stub
8145,329878000.0,NORTHERN AMERICA,Benjamin Cruz,United States,794287186,C
8146,329878000.0,NORTHERN AMERICA,Celebrezze family,United States,794389935,Start
8147,329878000.0,NORTHERN AMERICA,Larry Kenck,United States,794416814,Start
8148,329878000.0,NORTHERN AMERICA,Marion Zioncheck,United States,794456450,C
8149,329878000.0,NORTHERN AMERICA,Bob Shamansky,United States,794470010,Start
8150,329878000.0,NORTHERN AMERICA,Charles Jordan (government official),United States,794563613,Start
8151,329878000.0,NORTHERN AMERICA,David C. Broderick,United States,794580760,C
8152,329878000.0,NORTHERN AMERICA,Cuomo family,United States,794581658,Start
8153,329878000.0,NORTHERN AMERICA,Vincent A. Marchiselli,United States,794584623,Start
8154,329878000.0,NORTHERN AMERICA,Jeremiah Russell,United States,794586378,Start
8155,329878000.0,NORTHERN AMERICA,Thomas C. Campbell,United States,794589646,C
8156,329878000.0,NORTHERN AMERICA,Tanya Melich,United States,794592981,Start
8157,329878000.0,NORTHERN AMERICA,Charles D. Millard,United States,794593033,Stub
8158,329878000.0,NORTHERN AMERICA,Bill Nojay,United States,794593383,C
8159,329878000.0,NORTHERN AMERICA,Whitney North Seymour,United States,794594535,Start
8160,329878000.0,NORTHERN AMERICA,C. Tracey Stagg,United States,794594822,Start
8161,329878000.0,NORTHERN AMERICA,Verne L. Reynolds,United States,794666842,Stub
8162,329878000.0,NORTHERN AMERICA,Preston King (politician),United States,794666861,Start
8163,329878000.0,NORTHERN AMERICA,Maura DeLuca,United States,794667250,Stub
8164,329878000.0,NORTHERN AMERICA,Arrin Hawkins,United States,794667259,Start
8165,329878000.0,NORTHERN AMERICA,Matilde Zimmermann,United States,794667296,Start
8166,329878000.0,NORTHERN AMERICA,Daley family,United States,794682497,Stub
8167,329878000.0,NORTHERN AMERICA,Ludington family,United States,794682505,GA
8168,329878000.0,NORTHERN AMERICA,Alfred Kohlberg,United States,794745000,Start
8169,329878000.0,NORTHERN AMERICA,James W. Holley III,United States,794767172,C
8171,329878000.0,NORTHERN AMERICA,Ryan Butler,United States,794772692,Start
